GPS_id,Latitude,Longitude
1900,32.7095007068,-117.1558105946
1901,32.7085257347,-117.1557354927
1902,32.7095139167,-117.1563584
1903,37.4301599865,-122.1617567539
1904,37.7629801333,-122.43511950000001
1905,33.9797262502,-118.439224882
1906,37.3082967833,-121.90166638330001
1907,33.1305495251,-117.26030485899999
1908,32.7682411523,-117.1657454967
1909,37.4062018,-121.9412585833
1910,33.5580615902,-117.6684236526
1911,33.5576682021,-117.6678872108
1912,33.5580184547,-117.67095768989999
1913,37.2596146012,-121.9626510143
1914,33.5579543027,-117.6695501804
1915,37.7715110333,-122.43518628330001
1916,33.8582695167,-118.0921943667
1917,37.3816307833,-121.9951945333
1918,37.4451354833,-122.1629112333
1919,34.06185065,-118.30244145
1920,37.2490366,-121.8593697167
1921,37.7788429989,-122.51348353929998
1922,34.16803695,-118.3465745167
1923,34.0247094167,-118.4921992833
1924,37.7520639333,-122.4206202667
1925,37.7660139753,-122.4034114383
1926,33.5236701999,-117.7149374733
1927,34.0941746353,-118.3263802528
1928,37.7612701,-122.43484765
1929,37.755888808,-122.4188625813
1930,33.8079736333,-117.91731255
1931,33.8068790161,-117.9171583056
1932,37.4420626377,-122.1727453732
1933,37.7449374833,-122.4204138
1934,37.7935213832,-122.26707876170002
1935,37.4209045039,-122.0928226076
1936,37.4208899353,-122.092804569
1937,33.5112716086,-117.718462944
1938,37.3801177043,-122.0724608194
1939,37.448201855,-122.1596489148
1940,37.8988228167,-122.3247221167
1941,33.8047772151,-118.3353538463
1942,37.7812376,-122.4618595833
1943,37.779944,-122.3900411
1944,33.8095511795,-117.91897416109998
1945,37.8050414833,-122.24896055
1946,37.7650239004,-122.2418367863
1947,37.3918029381,-122.0814836025
1948,37.4127293068,-122.07812925929998
1949,37.7616577299,-122.41940290509999
1950,33.5388524667,-117.78060853330001
1951,33.8117134333,-117.9196440333
1952,32.6885996663,-117.1543514729
1953,34.0854538187,-118.275128603
1954,37.7616730016,-122.4350815416
1955,37.78198735,-122.4492614833
1956,37.76587745,-122.45031235
1957,34.0278493667,-118.39373748330001
1958,34.0983414108,-118.287790733
1959,37.3124136167,-121.88468475
1960,37.7706751623,-122.4027436548
1961,37.3526494833,-122.05131703329998
1962,32.7115215308,-117.1554005263
1963,32.7082398167,-117.1600277167
1964,32.7074063092,-117.16004848479999
1965,37.7774328628,-122.4188896874
1966,37.3889351833,-122.08216425
1967,37.6169854,-122.38972663329999
1968,33.901294534,-118.3953022957
1969,33.953710639,-118.39676141739999
1970,37.7764445833,-122.4258832667
1971,34.0720977333,-118.36019545
1972,34.1557846449,-118.2554111566
1973,37.2321030512,-121.9780737162
1974,32.7060340909,-117.1533751488
1975,38.1000805833,-122.26285575
1976,32.7757061667,-117.15512825
1977,37.7820218667,-122.45178003330001
1978,37.4293469571,-122.1662716077
1979,37.7794789,-122.4115351
1980,33.5237635833,-117.1507493167
1981,37.7775558671,-122.3955107339
1982,36.0681369718,-115.17493486400001
1983,37.3822297891,-122.0017361641
1984,37.4277312333,-121.92278245
1985,37.7517322644,-122.4206864834
1986,37.72184625,-122.1531283
1987,37.7589335,-122.41713955
1988,33.6426165833,-117.9185005167
1989,37.7480208675,-122.459127903
1990,37.7807081,-122.47406504999998
1991,37.7806620518,-122.4747812748
1992,37.7802529167,-122.47717365
1993,37.78034435,-122.4763789333
1994,37.7803357667,-122.47551846669998
1995,37.7803402667,-122.4752965333
1996,37.7803792333,-122.4746669833
1997,37.7807547333,-122.4734981833
1998,37.7809247167,-122.4712359833
1999,37.7808227833,-122.4706221
2000,37.7815128167,-122.46762656669999
2001,37.78274115,-122.46792260000001
2002,37.78287965,-122.4671737
2003,37.3788710667,-122.1178732667
2004,34.0198982333,-118.4535582667
2005,37.7749142221,-122.4377133536
2006,37.3809341333,-121.9949240833
2007,33.6714348667,-117.65316828329999
2008,32.7116672733,-117.1563363075
2009,36.1361851012,-115.151706934
2010,34.0589797333,-118.34483385
2011,34.0552905513,-118.4130370617
2012,37.7512768333,-122.4318060667
2013,33.8539543167,-118.1336433
2014,32.7082458796,-117.15898633
2015,34.042127371,-118.2627070713
2016,37.6142490606,-122.3896858389
2017,37.6145984863,-122.390424224
2018,37.5651521247,-122.3215949535
2019,33.1475906372,-117.19960784910002
2020,36.1310467083,-115.1509237289
2021,37.8795269833,-122.2960493
2022,37.7710951833,-122.43188195
2023,37.7710984939,-122.4239051342
2024,37.7673564667,-122.4289272
2025,34.0501690333,-118.2422375333
2026,37.7036605785,-121.81069850920001
2027,37.3318252563,-121.926612854
2028,34.097590747,-118.3280968666
2029,37.90217725,-122.2986979833
2030,37.6006922333,-122.38683108329998
2031,37.7805748705,-122.3968270739
2032,37.7799338,-122.4073827
2033,37.3311381358,-121.8939757347
2034,37.7808355465,-122.4085439944
2035,36.1048729454,-115.1747202873
2036,37.7721530833,-122.460066
2037,37.7522954333,-122.4190285667
2038,34.1022242833,-118.3398007833
2039,37.7741232112,-122.4172605899
2040,33.6776725791,-117.2416690983
2041,37.76255818240001,-122.3970274823
2042,34.0455309669,-118.23806719620002
2043,34.0588925167,-118.4209478833
2044,37.44413965,-122.1621827
2045,34.1015829887,-118.3227759596
2046,36.1253273595,-115.1656866074
2047,37.4238433838,-122.20355987549999
2048,37.4254576379,-122.1930147662
2049,34.2683888588,-119.2105865479
2050,37.3315248,-122.03493211669999
2051,37.3872316833,-122.03781173329999
2052,36.1189749275,-115.1682400703
2053,37.2911086985,-121.87951326369999
2054,36.1372382833,-115.15319949999999
2055,37.3932209,-122.0780891833
2056,37.445228837,-122.1622875149
2057,33.6796635667,-117.8861187667
2058,37.7823169,-122.3884082889
2059,37.4477356,-122.15982075
2060,34.0730879206,-118.3614680497
2061,34.0003166333,-118.4654560167
2062,38.44212545,-122.4091819
2063,33.6497346773,-117.7417981625
2064,34.0156173749,-118.4943007544
2065,37.3781242333,-122.0757374167
2066,37.3724481667,-121.99516635
2067,37.70669375,-122.42066095000001
2068,37.5361041922,-122.2973746061
2069,37.7608088167,-122.4126717667
2070,37.9470654787,-122.06007549689998
2071,37.7807854396,-122.4690945398
2072,37.7972124997,-122.2650647163
2073,33.5236672667,-117.15276758329999
2074,37.7498066441,-122.42040685050002
2075,36.1448223333,-115.18054108329999
2076,37.7487434833,-122.4226489167
2077,37.7553544083,-122.419667244
2078,34.1392518496,-118.21103179580001
2079,37.96371185,-122.50780765
2080,37.4285226667,-122.11667535
2081,37.3680044,-122.03600565
2082,37.7634124333,-122.42006225
2083,34.0457612066,-118.2673287392
2084,37.3685925482,-122.0365619659
2085,37.7553649674,-122.4208191146
2086,33.8428581833,-118.2605803013
2087,37.5659950167,-122.3236410667
2088,34.1000185667,-118.2591063167
2089,33.9823860833,-118.4599802333
2090,37.4415499759,-122.16352701190002
2091,37.7668219472,-122.4156653881
2092,37.7757073667,-122.43764950000002
2093,37.8680899,-122.2673060333
2094,36.1139827514,-115.17582535740002
2095,37.7986870833,-122.2799934
2096,37.420485979,-122.2112754345
2097,36.1251020333,-115.1644449667
2098,34.0118186,-118.48292675
2099,37.5211058333,-122.3371656167
2100,37.9685607583,-122.0619142056
2101,37.3373058158,-121.8883039464
2102,37.3749408333,-122.03559065
2103,37.3879178012,-122.0826668779
2104,37.1526032167,-121.6547741
2105,36.0955886975,-115.1758038998
2106,37.3750571833,-122.1157906
2107,32.7126602653,-117.15643286710001
2108,36.0000906851,-115.1042747498
2109,34.0759462,-118.34859125
2110,37.4451652544,-122.1613278377
2111,35.999161,-115.10586261670001
2112,37.7474308667,-122.42729856670002
2113,36.8528055833,-119.7904471333
2114,34.0761329324,-118.3457000955
2115,37.5778272776,-122.35047921400002
2116,37.7987808693,-122.27157711980001
2117,33.6502957333,-117.8406159333
2118,36.1345213985,-115.1614875866
2119,37.5378890199,-122.25553781610002
2120,37.3877518,-121.99279028329998
2121,37.9299545167,-122.51335143329999
2122,37.4226281815,-122.0856785774
2123,37.7816717682,-122.4047724126
2124,37.4162119174,-122.15211153030002
2125,37.5514555,-122.0498971167
2126,37.3290053631,-121.8885469437
2127,37.8398445833,-122.29956885
2128,33.8063597286,-117.9123973846
2129,34.0147649,-118.4953191833
2130,37.7562449667,-122.4115068333
2131,37.7831241167,-122.4478435833
2132,37.9030211888,-122.0652592346
2133,37.7713793667,-122.4143394333
2134,34.1431975167,-118.3935457333
2135,37.780850459599996,-122.3964924946
2136,33.5240903333,-117.1533196667
2137,37.4011814667,-122.10630139999999
2138,37.2906989927,-121.9336724281
2139,37.5339693333,-122.3266228167
2140,37.2881324667,-121.93426395
2141,37.2881419833,-121.9343188
2142,37.3763436378,-122.0762521639
2143,37.2873956585,-121.9346702099
2144,37.4441734,-122.16130758330002
2145,37.3192707833,-121.9521392333
2146,37.3191255699,-121.95258736610002
2147,37.77035925,-122.4259029333
2148,33.5448038703,-117.7816101909
2149,32.7111166093,-117.160230875
2150,34.0763116167,-118.2570725167
2151,37.7671569558,-122.4287438393
2152,38.5808923167,-121.485747
2153,32.7111527185,-117.160230875
2154,36.1398021411,-115.15221611080001
2155,36.1273725078,-115.1684224606
2156,37.6845008667,-122.46907075000001
2157,37.7728819,-122.4221283667
2158,37.51045,-122.25052935
2159,37.7614565667,-122.42415555
2160,37.7675847167,-122.4241242333
2161,33.0459550833,-117.29057025000002
2162,37.4592529333,-122.1359396167
2163,33.1286013721,-117.1633524394
2164,37.4596017388,-122.1373600623
2165,36.0891787833,-115.17682595
2166,34.0712011473,-118.361048919
2167,37.44508635,-122.1633680833
2168,37.44517635,-122.1632154333
2169,32.7119736167,-117.16011181669998
2170,38.2238295333,-122.4715858833
2171,37.7441784667,-122.43128151670001
2172,37.7748879167,-122.41190085000001
2173,37.76424725,-122.38684365
2174,33.5362633,-117.77792159999998
2175,38.6023273331,-121.4260399395
2176,37.8246583971,-122.2549796104
2177,37.7690884,-122.41581684999998
2178,37.29468485,-121.93275639999999
2179,37.78197025,-122.3884433167
2180,36.1032519653,-115.1724994183
2181,37.3678689333,-122.0332502167
2182,36.6168723268,-121.9010465178
2183,37.8001219824,-122.2875552629
2184,37.3402585833,-121.90750005
2185,38.397172716700005,-122.36447875
2186,37.2888685,-121.99006045
2187,33.6882281157,-117.83380866049998
2188,37.8510054886,-122.2922594787
2189,37.7629713667,-122.4212633333
2190,34.0953615167,-118.3739703333
2191,37.7818793332,-122.4044567667
2192,37.4287872167,-122.25139363329998
2193,33.6880718909,-117.8341278434
2194,36.0192851833,-115.1171027
2195,37.7703643667,-122.5119157833
2196,37.381533098,-121.9960050489
2197,37.5177486667,-122.5127583167
2198,33.81353,-117.9188807
2199,34.0949036331,-118.2831429475
2200,33.8130281722,-117.91893945339999
2201,32.6806713393,-117.17808365820001
2202,34.1582226451,-118.4129190445
2203,37.7643307397,-122.4308616535
2204,34.0168110338,-118.48787069320001
2205,37.7618716333,-122.41741875
2206,37.755973633,-122.41873383519999
2207,36.1406473448,-115.1607513428
2208,36.080979607,-115.1465034485
2209,36.0161119694,-114.73713397980002
2210,37.7729185629,-122.4392390514
2211,37.7485341994,-122.4270491511
2212,37.50421865,-121.97451018330001
2213,36.0719705167,-115.13324170000001
2214,37.7830363192,-122.43135094639999
2215,37.4421976667,-122.1588571167
2216,34.0997266726,-118.328404306
2217,37.7798294833,-122.4820322833
2218,37.4064430167,-122.0775568167
2219,38.1336823167,-122.2140526167
2220,37.7933465383,-122.2745811939
2221,37.77035235,-122.4460387167
2222,37.6845518333,-122.4661343333
2223,34.0888442167,-118.2687598833
2224,37.37901975,-121.9067697833
2225,34.1814437667,-118.5963033333
2226,37.7394995833,-122.39026155
2227,37.4260490833,-122.1449156
2228,37.4503602333,-122.1859657833
2229,37.7638508833,-122.4771847833
2230,35.3004161766,-120.6580781937
2231,37.4428713,-122.169967764
2232,33.68456805,-117.17478975
2233,37.3924678132,-122.04079985620001
2234,37.426411219,-122.0715916157
2235,37.4263064833,-121.9226155333
2236,37.3372178333,-122.0671816167
2237,37.6767747667,-122.46461318329999
2238,37.5570628833,-121.9762708333
2239,37.3312281833,-121.9282625667
2240,37.767845944,-122.4284134311
2241,36.1126046468,-115.1725155115
2242,33.6993861667,-117.94018393330002
2243,37.4475389046,-122.1600002142
2244,34.0729004667,-118.4426224
2245,37.776542941,-122.424916327
2246,34.0976608667,-118.28596333330002
2247,34.0117609,-118.48290664999999
2248,33.7150689167,-116.2346291833
2249,37.3320789423,-121.8848506082
2250,34.0080778084,-118.4905743599
2251,34.0442160333,-118.26515269999999
2252,33.698654362,-117.82625555990002
2253,37.7785253353,-122.39232492789999
2254,37.7682808802,-122.424393842
2255,34.1554558159,-118.4662321402
2256,34.0982427833,-118.31074145
2257,36.1593601667,-115.32006455
2258,37.7782120861,-122.4504519374
2259,37.7957446283,-122.2733547067
2260,34.0761276167,-118.3646197
2261,37.7787569667,-122.3979405833
2262,36.6160212333,-121.9002951333
2263,37.42719795,-122.1440613333
2264,37.7643547167,-122.4659606333
2265,37.3875755167,-122.08286301670002
2266,33.76161955,-118.1388736667
2267,33.7320290312,-117.99173176289999
2268,37.4089535333,-122.06577075
2269,34.0155652167,-118.4900276667
2270,37.40076792,-122.110102349
2271,37.7654128167,-122.4036875333
2272,37.7387886833,-122.19863161669998
2273,37.76119415,-122.4350130833
2274,37.4491222426,-122.18573545069998
2275,37.2375805667,-121.9625425167
2276,37.7017847035,-122.4823803226
2277,37.7639801167,-122.42187663329999
2278,37.3146502333,-121.97720715000001
2279,37.7600113667,-122.39685540000002
2280,34.0336031167,-118.4493138667
2281,37.7451035536,-122.420200809
2282,34.0290126833,-118.4428040833
2283,34.0273489333,-118.4735477833
2284,37.7713909153,-122.4133446397
2285,37.3326642,-122.02868465
2286,37.3306204667,-122.0295638667
2287,37.3317742833,-122.02872296669999
2288,36.0921555886,-115.1750314236
2289,37.7721649417,-122.4227571487
2290,33.7375433,-116.21324715
2291,37.77035295,-122.4222669333
2292,37.9584680333,-122.0536385667
2293,37.5574297969,-122.2745060921
2294,37.4027214847,-122.10944294929999
2295,37.77942505,-122.3936489167
2296,33.8463824333,-118.0814022333
2297,34.0571772907,-117.8187354797
2298,37.7648997141,-122.4321615074
2299,34.1824261737,-118.3108384208
2300,37.7722195776,-122.4224505397
2301,37.78148819439999,-122.4323406852
2302,37.77179125,-122.43310775
2303,37.7691935,-122.4314169
2304,34.0172391833,-118.4982601167
2305,34.0676797268,-118.166059682
2306,35.9972702667,-115.124693
2307,33.9464661765,-118.3850455284
2308,33.8377285667,-117.93811388329999
2309,37.7798776789,-122.3906564713
2310,37.7626637735,-122.39443651910001
2311,34.0166242838,-118.4970545769
2312,37.8555459167,-122.2600355
2313,37.7626469333,-122.4660405
2314,34.0238428,-118.39056015
2315,33.8114147167,-117.92051084999999
2316,34.0540016634,-118.4122753143
2317,37.50404775,-122.12121841669999
2318,37.4228479,-122.0965936833
2319,34.3769344333,-118.56506620000002
2320,37.5525306366,-122.30913877489999
2321,37.74997945,-122.4035271833
2322,37.7608424243,-122.4329763651
2323,34.0073101833,-118.49036795
2324,33.8122009739,-117.9179549217
2325,37.7794492667,-122.3948575833
2326,37.74505165,-122.45222755000002
2327,34.0982869833,-118.3416652333
2328,37.5459899902,-122.2857437134
2329,37.2226205333,-121.98405536670002
2330,33.12086565,-117.3143965167
2331,34.0363667667,-118.6356194667
2332,37.4484671483,-122.1585464314
2333,34.0722117,-117.8837991
2334,37.69445805,-122.47173858330001
2335,37.3351235,-121.89389475
2336,37.7609819167,-122.43599073330002
2337,37.4185454653,-122.1336087906
2338,34.1444339751,-118.396064043
2339,36.0112347617,-115.1744842529
2340,37.329624304,-121.8912248971
2341,36.1131073544,-115.1767587662
2342,37.7776229167,-122.3924006
2343,37.778313148,-122.3920083046
2344,37.44960825,-122.17810415
2345,37.850699807,-122.2908506741
2346,37.7819793167,-122.44620261669999
2347,37.7628430333,-122.4216305333
2348,37.4318663667,-122.2017546333
2349,33.6777729667,-117.83306354999999
2350,37.80861275,-122.26985999999998
2351,37.8082412466,-122.2685408592
2352,37.7682607667,-122.4275488333
2353,34.0176406167,-118.4982612167
2354,37.4461517334,-122.1611709595
2355,37.31730115,-122.0329670333
2356,34.022742,-118.4006805333
2357,37.39054675,-122.0810268167
2358,37.7803618667,-122.39482205
2359,38.2579843263,-122.0575596088
2360,37.4044981833,-121.9768404833
2361,37.4235763746,-122.197692575
2362,34.0271147333,-118.3819759
2363,37.37834860740001,-122.1163979173
2364,33.9859016667,-118.44292765
2365,36.02084275,-115.1188876
2366,33.723661483,-116.3952541351
2367,34.0418037167,-118.23498185
2368,37.4433342167,-122.1611767
2369,37.3578278379,-121.93280376049998
2370,37.6569506976,-122.4055051804
2371,37.7724938,-122.50945449999999
2372,34.0759657,-118.3492828333
2373,37.73757368660001,-122.4696428278
2374,38.2815014833,-122.2760026
2375,32.76849055,-117.1648893833
2376,33.8094130046,-117.9236572981
2377,37.7645327635,-122.46645834309999
2378,34.1015453167,-118.30301766670001
2379,37.7448031415,-122.5005721136
2380,37.7612219009,-122.43505788639999
2381,37.7750809167,-122.40259188329999
2382,34.11263125,-117.6058445833
2383,38.5636117667,-121.4728433
2384,37.65434925,-122.38361535
2385,37.8916645667,-122.12013815
2386,37.2622555,-121.9320230833
2387,32.8935924526,-117.2031730413
2388,37.5938741968,-122.3652613163
2389,34.1527925833,-118.3473222667
2390,34.0806238167,-118.2607796333
2391,37.413435648,-122.125837246
2392,37.7792840938,-122.3979949951
2393,38.6603286167,-121.3565816333
2394,37.7804529026,-122.4079645709
2395,32.7094916793,-117.1529889107
2396,34.0839276833,-118.2950908667
2397,37.5234143,-122.2523568
2398,37.5234890167,-122.2522231167
2399,37.5019606942,-122.2463377949
2400,37.5019606942,-122.2463377949
2401,32.7118387909,-117.15661525729999
2402,34.0315407575,-118.4684568644
2403,37.3894540833,-122.0838162667
2404,37.5968468154,-122.3860003329
2405,37.3191834833,-121.94829393329998
2406,34.1851502969,-118.3239550512
2407,37.6130372,-122.38530626670001
2408,33.5256364667,-117.0779729
2409,37.762899,-122.24401506669999
2410,37.5721463167,-122.28447595
2411,34.14691774999999,-118.1479294333
2412,37.6424923922,-122.4030546806
2413,34.0192743168,-118.39967966080002
2414,34.0212758,-118.3969028667
2415,33.6768002403,-117.6642418647
2416,37.7756685841,-122.40924361559999
2417,34.1910737541,-118.35026264190002
2418,37.7626650667,-122.39608225
2419,37.79404145,-122.2754345833
2420,37.7618010638,-122.42166678250001
2421,34.1420659,-118.36002928329998
2422,32.7075417243,-117.1549522877
2423,32.7121096074,-117.1518945694
2424,34.1518062667,-118.4666459333
2425,34.0484115526,-118.23923458290001
2426,37.7736405578,-122.42145895959999
2427,37.4045413667,-121.94036708329999
2428,37.7797651667,-122.4875405833
2429,37.5589979685,-122.2827689959
2430,37.3880894333,-121.98186328330002
2431,34.1052462794,-118.31894805780001
2432,34.10152025,-118.32681835
2433,33.7597476833,-118.13394485
2434,33.76100455,-118.13655705
2435,33.7584112447,-118.1110739708
2436,37.7561475239,-122.4647833407
2437,32.759102874,-117.1463572087
2438,37.8457487833,-122.25244909999999
2439,37.6373538667,-122.41732386669999
2440,37.3935543333,-122.07904411669999
2441,33.5602620833,-117.13238266670001
2442,37.8434302833,-122.2515571
2443,37.3223080631,-122.01760411259998
2444,37.7819137573,-122.4098510742
2445,34.1435622833,-118.3960478333
2446,37.3706346686,-122.0792841911
2447,37.7501035143,-122.42036461829998
2448,32.7313318,-117.15007608329998
2449,35.9861566833,-119.9591694833
2450,36.0251019029,-115.08798837659998
2451,34.0392180513,-118.7091636658
2452,37.636287,-122.40095575
2453,32.7332938333,-117.14739895
2454,33.8670808896,-118.3935243629
2455,37.39093835,-122.09495591670002
2456,37.3039245167,-121.8975570667
2457,34.0723397667,-118.2504797667
2458,37.3178210667,-121.9155353833
2459,34.0082587333,-118.4148932833
2460,34.1013398709,-118.3399146795
2461,34.0172734606,-118.447508812
2462,37.32640325,-121.94329305
2463,36.8081040833,-119.7745754833
2464,33.8332985959,-118.3469203343
2465,33.9783852413,-118.3925771713
2466,37.7636244469,-122.4217164516
2467,37.2927875,-121.94130055
2468,36.1222400854,-115.1652428996
2469,37.2933377651,-121.938313715
2470,37.3257378378,-121.9437897205
2471,37.3935711333,-122.0790423667
2472,34.0886990333,-118.3617772
2473,37.612816628,-122.3842072925
2474,37.7936826,-122.27466171670001
2475,37.7698472667,-122.46671435
2476,34.1212602,-118.2061061333
2477,36.170360279,-115.1435637474
2478,36.1714169165,-115.1452803612
2479,38.5692991667,-121.4711576833
2480,34.10527178,-118.3234009031
2481,37.7788110265,-122.3927623467
2482,37.4347937333,-122.43988819999998
2483,37.4330989,-122.176687
2484,33.8129882167,-117.9184636833
2485,33.8134021573,-117.9189634323
2486,33.8137698667,-117.9180142
2487,37.4297270833,-122.2550305167
2488,34.0721598423,-118.3673375845
2489,37.7821120667,-122.3970812167
2490,33.7815354167,-118.02256210000002
2491,36.1710444967,-115.1445937157
2492,36.1707651807,-115.1438936591
2493,37.87848285,-122.30080524999998
2494,37.4258159667,-122.1451699667
2495,34.1539255805,-118.4475624561
2496,37.3383591667,-121.93799275
2497,33.9023999,-118.3833594833
2498,37.3784715167,-122.0464003167
2499,33.8087469333,-117.9199291833
2500,37.8680540333,-122.2581402667
2501,37.7511225667,-122.4299983
2502,37.7828774839,-122.4065103563
2503,33.5240791208,-117.6867638072
2504,37.7645677833,-122.4102112167
2505,37.3945327145,-122.0785021852
2506,33.94484945,-118.3743753667
2507,34.145773,-118.1235715667
2508,34.0338273,-118.2398215833
2509,37.6759163,-122.46759393330001
2510,38.3485093,-122.26443401670001
2511,32.7496894167,-117.15471575
2512,34.1748672667,-118.4667778015
2513,34.0717244667,-118.3601483333
2514,32.7138308522,-117.1635795891
2515,37.4467968667,-122.1606367
2516,38.2963394833,-122.3034069667
2517,37.3529326667,-121.9768102167
2518,37.4017243,-122.1086574667
2519,38.7670338833,-121.2670364
2520,34.1816417974,-118.31171125170002
2521,37.75908325,-122.4214511667
2522,37.76204145,-122.4193895167
2523,37.7595786,-122.4215290167
2524,37.7667906833,-122.4330987333
2525,38.5790152667,-121.46579725000001
2526,37.3091166667,-122.0121901167
2527,36.0190362333,-115.1176702333
2528,37.55951395,-122.2825445333
2529,37.5601088833,-122.2814538167
2530,37.5616903333,-122.28189223329998
2531,36.0008961333,-115.10911955
2532,37.56081615,-122.28249953329998
2533,34.1077176333,-117.6119754167
2534,37.766973588,-122.4332938416
2535,37.7682193167,-122.40354448329998
2536,33.8134756986,-117.9182901978
2537,37.7555154558,-122.4210957748
2538,34.101251031,-118.3398663998
2539,34.0254603667,-118.2773960833
2540,32.7481411667,-117.1509365
2541,37.7451503068,-122.4201534455
2542,37.74580995,-122.4197584333
2543,37.8385015333,-122.29550751669998
2544,34.0238094163,-118.3941650391
2545,37.7723678321,-122.4373431485
2546,37.77124025,-122.41313413330002
2547,37.3239089333,-121.9140133167
2548,37.7598106,-122.4364308333
2549,33.0649875833,-117.26160705
2550,37.7798143317,-122.4930542614
2551,34.0454411727,-118.5647320747
2552,37.3725882994,-121.9217700189
2553,37.7386272833,-122.4161546167
2554,36.1736817104,-115.1452964544
2555,33.6490287781,-117.8306732178
2556,37.3232610833,-122.04787309999999
2557,36.0162939833,-115.11966595
2558,37.4522114771,-122.18008633150001
2559,37.7644043058,-122.2433520136
2560,37.3313343479,-121.8902635574
2561,37.3327248795,-122.0328605175
2562,33.5207195667,-117.15519568329998
2563,37.5009822333,-122.25057453330001
2564,37.3291930495,-122.0330858231
2565,37.7769923868,-122.4096518755
2566,34.1389985833,-118.21018135
2567,37.3795725246,-122.07146855449999
2568,34.1816732,-118.3115258333
2569,33.8840479333,-118.41275903329999
2570,33.94549816,-118.4009722403
2571,34.0162309,-118.49561255
2572,34.1457495854,-118.1515671983
2573,34.0159656333,-118.49551061669999
2574,37.3292954237,-122.0310258865
2575,37.3300888192,-122.029556036
2576,37.8659513106,-122.26750347819998
2577,37.7692481333,-122.50978854999998
2578,37.5617360167,-122.2746984667
2579,33.6827713333,-117.17284885000001
2580,33.8699334,-117.92510954999999
2581,37.7531561902,-122.4973750878
2582,34.1579096948,-118.3787047863
2583,33.9866160167,-118.4405194167
2584,34.0319339667,-118.4957874833
2585,37.73452413329999,-122.4323826167
2586,37.59650428330001,-122.3767321167
2587,37.7711144167,-122.48657541669999
2588,34.2255068667,-119.1508542833
2589,37.7355066333,-122.5030088833
2590,36.1592651167,-115.29203254999999
2591,38.5983954167,-121.4509542333
2592,37.7810097172,-122.459846735
2593,37.7570875119,-122.4211875381
2594,37.4217918833,-122.0967370833
2595,37.764106000000005,-122.46495904999999
2596,34.0005535833,-118.46569405
2597,33.9778645667,-118.4376989333
2598,37.6890929012,-122.472871542
2599,33.8851127,-118.4098114167
2600,37.6886938628,-122.4715894461
2601,33.844212649,-118.0000305176
2602,37.7678311333,-122.41990891670001
2603,37.7590350734,-122.42115867789998
2604,35.3612739,-119.0442752167
2605,37.7733344833,-122.42141225
2606,37.7547737333,-122.25047015
2607,37.7663447404,-122.4290205212
2608,37.8696598333,-122.2668041
2609,33.8206133601,-116.5465950966
2610,37.4668886167,-122.2245878333
2611,32.7174806333,-117.14044690129998
2612,34.0796377057,-118.4139728267
2613,37.3304215309,-121.88839673999999
2614,34.101153307,-118.3418029547
2615,34.1486553333,-118.22706318329999
2616,33.9547296837,-118.396125182
2617,33.524562,-117.68610461670002
2618,34.0162054167,-118.49633755
2619,37.7423930667,-122.42464905
2620,33.8830641928,-117.88536071780001
2621,37.7814409237,-122.3914825901
2622,37.45025635,-122.1201766167
2623,37.3249188013,-122.00792670250001
2624,37.8700504167,-122.30105635
2625,37.8700152167,-122.3010822
2626,37.29133855,-121.9327901333
2627,36.1149209753,-115.1719039679
2628,36.1150314814,-115.17193078990002
2629,36.0633431167,-115.0432373167
2630,34.0231023592,-118.4934517408
2631,37.4161248333,-122.1491576
2632,37.7733453167,-122.41845853329998
2633,32.8716361833,-117.2089004667
2634,34.1963725833,-118.35150620000002
2635,32.7519312,-117.20528
2636,34.0052687667,-118.4331429167
2637,32.7121276619,-117.1557247639
2638,37.5445408217,-122.2916884047
2639,36.8070015833,-119.7787641833
2640,32.7094555694,-117.1591258049
2641,32.7103492849,-117.160037756
2642,32.7124165319,-117.1600055695
2643,32.7137344897,-117.16097116470002
2644,32.7145108119,-117.16122865679999
2645,32.7145649737,-117.1602845192
2646,32.7135539487,-117.1600699425
2647,32.7136983816,-117.1588146687
2648,32.7124797221,-117.1584606171
2649,32.7116492188,-117.15730190280001
2650,32.7116672733,-117.15661525729999
2651,36.11772041310001,-115.1722848415
2652,33.12539095,-117.3226781
2653,37.3743445667,-122.0331801667
2654,33.7087823667,-116.2824738833
2655,37.3781633833,-122.1145705833
2656,33.57494105,-117.7254894167
2657,34.0658885144,-118.4120114124
2658,37.78289415,-122.4615271833
2659,34.0230762167,-118.39492445
2660,37.4138029333,-122.1258251
2661,37.3226165667,-122.0323133333
2662,34.1371901,-118.35216929999999
2663,37.7552939144,-122.4232050536
2664,34.2034043,-118.43485619999998
2665,37.4483027667,-122.15909070000001
2666,37.3235280333,-122.0190413667
2667,37.612633639,-122.3840475082
2668,34.1017840688,-118.3409929276
2669,34.10319485,-118.3387908333
2670,37.7667187,-122.4295427167
2671,37.5228216167,-122.25183865
2672,36.1717373694,-115.1461681724
2673,33.9825335833,-118.4407944833
2674,33.99009345,-118.4470871667
2675,34.0678672907,-118.16537261009998
2676,33.6957257261,-117.91828076129998
2677,36.1433807,-115.1428067167
2678,36.9692403,-122.02462728330002
2679,37.6750345806,-122.38557320940001
2680,33.7675179032,-118.1928169727
2681,34.10314675,-118.3390669333
2682,33.5703175,-117.6997447
2683,36.1193535747,-115.1699085177
2684,32.9161431009,-117.1182060242
